row_id,ligand,base,aryl_halide,additive,yield,plate,row,col,kraken_id
reaction:993,AdBrettPhos,P2Et,1-bromo-4-ethylbenzene,3-phenylisoxazole,82.46360414,1,30,8,347
reaction:994,AdBrettPhos,P2Et,1-ethyl-4-iodobenzene,3-phenylisoxazole,79.07623711,1,30,9,347
reaction:995,AdBrettPhos,P2Et,2-chloropyridine,3-phenylisoxazole,74.61155282,1,30,10,347
reaction:996,AdBrettPhos,P2Et,2-bromopyridine,3-phenylisoxazole,83.37705512,1,30,11,347
reaction:997,AdBrettPhos,P2Et,2-iodopyridine,3-phenylisoxazole,91.37329051,1,30,12,347
reaction:998,AdBrettPhos,P2Et,3-chloropyridine,3-phenylisoxazole,9.147761663,1,30,13,347
reaction:999,AdBrettPhos,P2Et,3-bromopyridine,3-phenylisoxazole,1.707595349,1,30,14,347
reaction:1000,AdBrettPhos,P2Et,3-iodopyridine,3-phenylisoxazole,2.733728741,1,30,15,347
reaction:1001,AdBrettPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole,25.8434488,1,30,17,347
reaction:1002,AdBrettPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,48.06786456,1,30,18,347
reaction:1003,AdBrettPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,48.00212967,1,30,19,347
reaction:1004,AdBrettPhos,BTMG,1-chloro-4-methoxybenzene,3-phenylisoxazole,0.85894734,1,30,20,347
reaction:1005,AdBrettPhos,BTMG,1-bromo-4-methoxybenzene,3-phenylisoxazole,46.19696168,1,30,21,347
reaction:1006,AdBrettPhos,BTMG,1-iodo-4-methoxybenzene,3-phenylisoxazole,51.39664392,1,30,22,347
reaction:1007,AdBrettPhos,BTMG,1-chloro-4-ethylbenzene,3-phenylisoxazole,2.615785832,1,30,23,347
reaction:1008,AdBrettPhos,BTMG,1-bromo-4-ethylbenzene,3-phenylisoxazole,73.85492194,1,30,24,347
reaction:1009,AdBrettPhos,BTMG,1-ethyl-4-iodobenzene,3-phenylisoxazole,78.46972259,1,30,25,347
reaction:1010,AdBrettPhos,BTMG,2-chloropyridine,3-phenylisoxazole,61.91869342,1,30,26,347
reaction:1011,AdBrettPhos,BTMG,2-bromopyridine,3-phenylisoxazole,66.70576357,1,30,27,347
reaction:1012,AdBrettPhos,BTMG,2-iodopyridine,3-phenylisoxazole,69.8410056,1,30,28,347
reaction:1013,AdBrettPhos,BTMG,3-chloropyridine,3-phenylisoxazole,35.857904600000005,1,30,29,347
reaction:1014,AdBrettPhos,BTMG,3-bromopyridine,3-phenylisoxazole,81.6084941,1,30,30,347
reaction:1015,AdBrettPhos,BTMG,3-iodopyridine,3-phenylisoxazole,84.55661490000001,1,30,31,347
reaction:1016,AdBrettPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,3-phenylisoxazole,28.68684159,1,30,33,347
reaction:1017,AdBrettPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,3-phenylisoxazole,53.85457225,1,30,34,347
reaction:1018,AdBrettPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,3-phenylisoxazole,55.16379105,1,30,35,347
reaction:1019,AdBrettPhos,MTBD,1-chloro-4-methoxybenzene,3-phenylisoxazole,1.0681254059999998,1,30,36,347
reaction:1020,AdBrettPhos,MTBD,1-bromo-4-methoxybenzene,3-phenylisoxazole,54.23706273,1,30,37,347
reaction:1021,AdBrettPhos,MTBD,1-iodo-4-methoxybenzene,3-phenylisoxazole,50.10376029,1,30,38,347
reaction:1022,AdBrettPhos,MTBD,1-chloro-4-ethylbenzene,3-phenylisoxazole,3.135484875,1,30,39,347
reaction:1023,AdBrettPhos,MTBD,1-bromo-4-ethylbenzene,3-phenylisoxazole,80.39591728,1,30,40,347
reaction:1024,AdBrettPhos,MTBD,1-ethyl-4-iodobenzene,3-phenylisoxazole,82.63071562,1,30,41,347
reaction:1025,AdBrettPhos,MTBD,2-chloropyridine,3-phenylisoxazole,89.88953077,1,30,42,347
reaction:1026,AdBrettPhos,MTBD,2-bromopyridine,3-phenylisoxazole,92.89765441,1,30,43,347
reaction:1027,AdBrettPhos,MTBD,2-iodopyridine,3-phenylisoxazole,94.14846732,1,30,44,347
reaction:1028,AdBrettPhos,MTBD,3-chloropyridine,3-phenylisoxazole,41.58551371,1,30,45,347
reaction:1029,AdBrettPhos,MTBD,3-bromopyridine,3-phenylisoxazole,95.12897845,1,30,46,347
reaction:1030,AdBrettPhos,MTBD,3-iodopyridine,3-phenylisoxazole,92.39124083,1,30,47,347
reaction:1031,AdBrettPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,1.261091862,1,31,1,347
reaction:1032,AdBrettPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,12.61696696,1,31,2,347
reaction:1033,AdBrettPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,36.64285561,1,31,3,347
reaction:1034,AdBrettPhos,P2Et,1-chloro-4-methoxybenzene,3-methylisoxazole,0.0,1,31,4,347
reaction:1035,AdBrettPhos,P2Et,1-bromo-4-methoxybenzene,3-methylisoxazole,52.34346738,1,31,5,347
reaction:1036,AdBrettPhos,P2Et,1-iodo-4-methoxybenzene,3-methylisoxazole,57.08877056,1,31,6,347
reaction:1037,AdBrettPhos,P2Et,1-chloro-4-ethylbenzene,3-methylisoxazole,1.117675591,1,31,7,347
reaction:1038,AdBrettPhos,P2Et,1-bromo-4-ethylbenzene,3-methylisoxazole,83.14947865,1,31,8,347
reaction:1039,AdBrettPhos,P2Et,1-ethyl-4-iodobenzene,3-methylisoxazole,82.84063003,1,31,9,347
reaction:1040,AdBrettPhos,P2Et,2-chloropyridine,3-methylisoxazole,80.49152522,1,31,10,347
reaction:1041,AdBrettPhos,P2Et,2-bromopyridine,3-methylisoxazole,89.89767813,1,31,11,347
reaction:1042,AdBrettPhos,P2Et,2-iodopyridine,3-methylisoxazole,94.29690562,1,31,12,347
reaction:1043,AdBrettPhos,P2Et,3-chloropyridine,3-methylisoxazole,2.241763673,1,31,13,347
reaction:1044,AdBrettPhos,P2Et,3-bromopyridine,3-methylisoxazole,1.826315609,1,31,14,347
reaction:1045,AdBrettPhos,P2Et,3-iodopyridine,3-methylisoxazole,0.747631534,1,31,15,347
reaction:1046,AdBrettPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,9.328786223,1,31,17,347
reaction:1047,AdBrettPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,45.92980056,1,31,18,347
reaction:1048,AdBrettPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,52.24472601,1,31,19,347
reaction:1049,AdBrettPhos,BTMG,1-chloro-4-methoxybenzene,3-methylisoxazole,0.338169234,1,31,20,347
reaction:1050,AdBrettPhos,BTMG,1-bromo-4-methoxybenzene,3-methylisoxazole,43.34412585,1,31,21,347
reaction:1051,AdBrettPhos,BTMG,1-iodo-4-methoxybenzene,3-methylisoxazole,53.38444046,1,31,22,347
reaction:1052,AdBrettPhos,BTMG,1-chloro-4-ethylbenzene,3-methylisoxazole,0.841459123,1,31,23,347
reaction:1053,AdBrettPhos,BTMG,1-bromo-4-ethylbenzene,3-methylisoxazole,72.1822742,1,31,24,347
reaction:1054,AdBrettPhos,BTMG,1-ethyl-4-iodobenzene,3-methylisoxazole,83.93941968,1,31,25,347
reaction:1055,AdBrettPhos,BTMG,2-chloropyridine,3-methylisoxazole,38.32865111,1,31,26,347
reaction:1056,AdBrettPhos,BTMG,2-bromopyridine,3-methylisoxazole,59.55424843,1,31,27,347
reaction:1057,AdBrettPhos,BTMG,2-iodopyridine,3-methylisoxazole,77.75555198,1,31,28,347
reaction:1058,AdBrettPhos,BTMG,3-chloropyridine,3-methylisoxazole,11.79076705,1,31,29,347
reaction:1059,AdBrettPhos,BTMG,3-bromopyridine,3-methylisoxazole,83.93526521,1,31,30,347
reaction:1060,AdBrettPhos,BTMG,3-iodopyridine,3-methylisoxazole,90.73131654,1,31,31,347
reaction:1061,AdBrettPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,3-methylisoxazole,12.78013721,1,31,33,347
reaction:1062,AdBrettPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,3-methylisoxazole,49.15372199,1,31,34,347
reaction:1063,AdBrettPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,3-methylisoxazole,55.56585889,1,31,35,347
reaction:1064,AdBrettPhos,MTBD,1-chloro-4-methoxybenzene,3-methylisoxazole,0.3553679289999999,1,31,36,347
reaction:1065,AdBrettPhos,MTBD,1-bromo-4-methoxybenzene,3-methylisoxazole,50.10834683,1,31,37,347
reaction:1066,AdBrettPhos,MTBD,1-iodo-4-methoxybenzene,3-methylisoxazole,53.33497035,1,31,38,347
reaction:1067,AdBrettPhos,MTBD,1-chloro-4-ethylbenzene,3-methylisoxazole,0.968826586,1,31,39,347
reaction:1068,AdBrettPhos,MTBD,1-bromo-4-ethylbenzene,3-methylisoxazole,80.68492948,1,31,40,347
reaction:1069,AdBrettPhos,MTBD,1-ethyl-4-iodobenzene,3-methylisoxazole,83.05466982,1,31,41,347
reaction:1070,AdBrettPhos,MTBD,2-chloropyridine,3-methylisoxazole,81.37846659,1,31,42,347
reaction:1071,AdBrettPhos,MTBD,2-bromopyridine,3-methylisoxazole,89.47412112,1,31,43,347
reaction:1072,AdBrettPhos,MTBD,2-iodopyridine,3-methylisoxazole,95.75260589,1,31,44,347
reaction:1073,AdBrettPhos,MTBD,3-chloropyridine,3-methylisoxazole,9.967076399,1,31,45,347
reaction:1074,AdBrettPhos,MTBD,3-bromopyridine,3-methylisoxazole,86.08980917,1,31,46,347
reaction:1075,AdBrettPhos,MTBD,3-iodopyridine,3-methylisoxazole,94.54981251,1,31,47,347
reaction:1076,XPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,5-methylisoxazole,11.59050003,2,1,1,1
reaction:1077,XPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,5-methylisoxazole,12.36887401,2,1,2,1
reaction:1078,XPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,5-methylisoxazole,16.16257939,2,1,3,1
reaction:1079,XPhos,P2Et,1-chloro-4-methoxybenzene,5-methylisoxazole,1.729864191,2,1,4,1
reaction:1080,XPhos,P2Et,1-bromo-4-methoxybenzene,5-methylisoxazole,4.215754471,2,1,5,1
reaction:1081,XPhos,P2Et,1-iodo-4-methoxybenzene,5-methylisoxazole,4.112217946,2,1,6,1
reaction:1082,XPhos,P2Et,1-chloro-4-ethylbenzene,5-methylisoxazole,7.911192525,2,1,7,1
reaction:1083,XPhos,P2Et,1-bromo-4-ethylbenzene,5-methylisoxazole,13.99630758,2,1,8,1
reaction:1084,XPhos,P2Et,1-ethyl-4-iodobenzene,5-methylisoxazole,18.40781284,2,1,9,1
reaction:1085,XPhos,P2Et,2-chloropyridine,5-methylisoxazole,13.98755594,2,1,10,1
reaction:1086,XPhos,P2Et,2-bromopyridine,5-methylisoxazole,20.04239857,2,1,11,1
reaction:1087,XPhos,P2Et,2-iodopyridine,5-methylisoxazole,19.49452071,2,1,12,1
reaction:1088,XPhos,P2Et,3-chloropyridine,5-methylisoxazole,9.474964289,2,1,13,1
reaction:1089,XPhos,P2Et,3-bromopyridine,5-methylisoxazole,10.26328927,2,1,14,1
reaction:1090,XPhos,P2Et,3-iodopyridine,5-methylisoxazole,14.9442896,2,1,15,1
reaction:1091,XPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,5-methylisoxazole,15.11582189,2,1,17,1
reaction:1092,XPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,5-methylisoxazole,28.39895545,2,1,18,1
reaction:1093,XPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,5-methylisoxazole,34.38141407,2,1,19,1
reaction:1094,XPhos,BTMG,1-chloro-4-methoxybenzene,5-methylisoxazole,0.377050084,2,1,20,1
reaction:1095,XPhos,BTMG,1-bromo-4-methoxybenzene,5-methylisoxazole,9.043513945,2,1,21,1
reaction:1096,XPhos,BTMG,1-iodo-4-methoxybenzene,5-methylisoxazole,13.524053,2,1,22,1
reaction:1097,XPhos,BTMG,1-chloro-4-ethylbenzene,5-methylisoxazole,3.045865819,2,1,23,1
reaction:1098,XPhos,BTMG,1-bromo-4-ethylbenzene,5-methylisoxazole,26.51530021,2,1,24,1
reaction:1099,XPhos,BTMG,1-ethyl-4-iodobenzene,5-methylisoxazole,28.15132537,2,1,25,1
reaction:1100,XPhos,BTMG,2-chloropyridine,5-methylisoxazole,22.49487977,2,1,26,1
reaction:1101,XPhos,BTMG,2-bromopyridine,5-methylisoxazole,37.83294904,2,1,27,1
reaction:1102,XPhos,BTMG,2-iodopyridine,5-methylisoxazole,43.37501152,2,1,28,1
reaction:1103,XPhos,BTMG,3-chloropyridine,5-methylisoxazole,10.00638892,2,1,29,1
reaction:1104,XPhos,BTMG,3-bromopyridine,5-methylisoxazole,21.4669222,2,1,30,1
reaction:1105,XPhos,BTMG,3-iodopyridine,5-methylisoxazole,32.75793304,2,1,31,1
reaction:1106,XPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,5-methylisoxazole,11.65330714,2,1,33,1
reaction:1107,XPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,5-methylisoxazole,22.58353247,2,1,34,1
reaction:1108,XPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,5-methylisoxazole,35.26155109,2,1,35,1
reaction:1109,XPhos,MTBD,1-chloro-4-methoxybenzene,5-methylisoxazole,0.275668441,2,1,36,1
reaction:1110,XPhos,MTBD,1-bromo-4-methoxybenzene,5-methylisoxazole,4.057606054,2,1,37,1
reaction:1111,XPhos,MTBD,1-iodo-4-methoxybenzene,5-methylisoxazole,8.039691846,2,1,38,1
reaction:1112,XPhos,MTBD,1-chloro-4-ethylbenzene,5-methylisoxazole,2.547971795,2,1,39,1
reaction:1113,XPhos,MTBD,1-bromo-4-ethylbenzene,5-methylisoxazole,17.09448081,2,1,40,1
reaction:1114,XPhos,MTBD,1-ethyl-4-iodobenzene,5-methylisoxazole,30.59514524,2,1,41,1
reaction:1115,XPhos,MTBD,2-chloropyridine,5-methylisoxazole,26.31222578,2,1,42,1
reaction:1116,XPhos,MTBD,2-bromopyridine,5-methylisoxazole,50.09944792,2,1,43,1
reaction:1117,XPhos,MTBD,2-iodopyridine,5-methylisoxazole,55.00354925,2,1,44,1
reaction:1118,XPhos,MTBD,3-chloropyridine,5-methylisoxazole,6.968929302,2,1,45,1
reaction:1119,XPhos,MTBD,3-bromopyridine,5-methylisoxazole,18.1188647,2,1,46,1
reaction:1120,XPhos,MTBD,3-iodopyridine,5-methylisoxazole,29.06844689,2,1,47,1
reaction:1121,XPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,benzo[c]isoxazole,1.25144582,2,2,1,1
reaction:1122,XPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,benzo[c]isoxazole,8.110761371,2,2,2,1
reaction:1123,XPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,benzo[c]isoxazole,9.109122278,2,2,3,1
reaction:1124,XPhos,P2Et,1-chloro-4-methoxybenzene,benzo[c]isoxazole,0.121773863,2,2,4,1
reaction:1125,XPhos,P2Et,1-bromo-4-methoxybenzene,benzo[c]isoxazole,3.267294839,2,2,5,1
reaction:1126,XPhos,P2Et,1-iodo-4-methoxybenzene,benzo[c]isoxazole,9.105544009,2,2,6,1
reaction:1127,XPhos,P2Et,1-chloro-4-ethylbenzene,benzo[c]isoxazole,0.689951869,2,2,7,1
reaction:1128,XPhos,P2Et,1-bromo-4-ethylbenzene,benzo[c]isoxazole,8.876631997,2,2,8,1
reaction:1129,XPhos,P2Et,1-ethyl-4-iodobenzene,benzo[c]isoxazole,6.083579291,2,2,9,1
reaction:1130,XPhos,P2Et,2-chloropyridine,benzo[c]isoxazole,7.972544215,2,2,10,1
reaction:1131,XPhos,P2Et,2-bromopyridine,benzo[c]isoxazole,11.17697809,2,2,11,1
reaction:1132,XPhos,P2Et,2-iodopyridine,benzo[c]isoxazole,13.03686492,2,2,12,1
reaction:1133,XPhos,P2Et,3-chloropyridine,benzo[c]isoxazole,3.23775549,2,2,13,1
reaction:1134,XPhos,P2Et,3-bromopyridine,benzo[c]isoxazole,7.996830791,2,2,14,1
reaction:1135,XPhos,P2Et,3-iodopyridine,benzo[c]isoxazole,9.676524882,2,2,15,1
reaction:1136,XPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,benzo[c]isoxazole,0.0,2,2,17,1
reaction:1137,XPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,benzo[c]isoxazole,3.342369627,2,2,18,1
reaction:1138,XPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,benzo[c]isoxazole,23.70536277,2,2,19,1
reaction:1139,XPhos,BTMG,1-chloro-4-methoxybenzene,benzo[c]isoxazole,0.0,2,2,20,1
reaction:1140,XPhos,BTMG,1-bromo-4-methoxybenzene,benzo[c]isoxazole,0.0,2,2,21,1
reaction:1141,XPhos,BTMG,1-iodo-4-methoxybenzene,benzo[c]isoxazole,1.742923089,2,2,22,1
reaction:1142,XPhos,BTMG,1-chloro-4-ethylbenzene,benzo[c]isoxazole,0.0,2,2,23,1
reaction:1143,XPhos,BTMG,1-bromo-4-ethylbenzene,benzo[c]isoxazole,1.132043957,2,2,24,1
reaction:1144,XPhos,BTMG,1-ethyl-4-iodobenzene,benzo[c]isoxazole,4.889819476,2,2,25,1
reaction:1145,XPhos,BTMG,2-chloropyridine,benzo[c]isoxazole,4.510171982,2,2,26,1
reaction:1146,XPhos,BTMG,2-bromopyridine,benzo[c]isoxazole,34.38173794,2,2,27,1
reaction:1147,XPhos,BTMG,2-iodopyridine,benzo[c]isoxazole,42.29478749,2,2,28,1
reaction:1148,XPhos,BTMG,3-chloropyridine,benzo[c]isoxazole,0.0,2,2,29,1
reaction:1149,XPhos,BTMG,3-bromopyridine,benzo[c]isoxazole,5.948041851,2,2,30,1
reaction:1150,XPhos,BTMG,3-iodopyridine,benzo[c]isoxazole,8.970807297999999,2,2,31,1
reaction:1151,XPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,benzo[c]isoxazole,0.0,2,2,33,1
reaction:1152,XPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,benzo[c]isoxazole,3.074612079,2,2,34,1
reaction:1153,XPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,benzo[c]isoxazole,14.24693951,2,2,35,1
reaction:1154,XPhos,MTBD,1-chloro-4-methoxybenzene,benzo[c]isoxazole,0.0,2,2,36,1
reaction:1155,XPhos,MTBD,1-bromo-4-methoxybenzene,benzo[c]isoxazole,0.0,2,2,37,1
reaction:1156,XPhos,MTBD,1-iodo-4-methoxybenzene,benzo[c]isoxazole,0.878081853,2,2,38,1
reaction:1157,XPhos,MTBD,1-chloro-4-ethylbenzene,benzo[c]isoxazole,0.0,2,2,39,1
reaction:1158,XPhos,MTBD,1-bromo-4-ethylbenzene,benzo[c]isoxazole,0.830867403,2,2,40,1
reaction:1159,XPhos,MTBD,1-ethyl-4-iodobenzene,benzo[c]isoxazole,2.902396599,2,2,41,1
reaction:1160,XPhos,MTBD,2-chloropyridine,benzo[c]isoxazole,6.536001371,2,2,42,1
reaction:1161,XPhos,MTBD,2-bromopyridine,benzo[c]isoxazole,46.544616600000005,2,2,43,1
reaction:1162,XPhos,MTBD,2-iodopyridine,benzo[c]isoxazole,46.08846314,2,2,44,1
reaction:1163,XPhos,MTBD,3-chloropyridine,benzo[c]isoxazole,0.0,2,2,45,1
reaction:1164,XPhos,MTBD,3-bromopyridine,benzo[c]isoxazole,3.074693717,2,2,46,1
reaction:1165,XPhos,MTBD,3-iodopyridine,benzo[c]isoxazole,5.085670913,2,2,47,1
reaction:1166,XPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",18.46507819,2,3,1,1
reaction:1167,XPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",13.47157217,2,3,2,1
reaction:1168,XPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",37.38354754,2,3,3,1
reaction:1169,XPhos,P2Et,1-chloro-4-methoxybenzene,"3,5-dimethylisoxazole",1.208332351,2,3,4,1
reaction:1170,XPhos,P2Et,1-bromo-4-methoxybenzene,"3,5-dimethylisoxazole",39.67142934,2,3,5,1
reaction:1171,XPhos,P2Et,1-iodo-4-methoxybenzene,"3,5-dimethylisoxazole",41.17834608,2,3,6,1
reaction:1172,XPhos,P2Et,1-chloro-4-ethylbenzene,"3,5-dimethylisoxazole",10.30004263,2,3,7,1
reaction:1173,XPhos,P2Et,1-bromo-4-ethylbenzene,"3,5-dimethylisoxazole",61.72597738,2,3,8,1
reaction:1174,XPhos,P2Et,1-ethyl-4-iodobenzene,"3,5-dimethylisoxazole",62.91956913,2,3,9,1
reaction:1175,XPhos,P2Et,2-chloropyridine,"3,5-dimethylisoxazole",19.78619625,2,3,10,1
reaction:1176,XPhos,P2Et,2-bromopyridine,"3,5-dimethylisoxazole",23.5354934,2,3,11,1
reaction:1177,XPhos,P2Et,2-iodopyridine,"3,5-dimethylisoxazole",21.9180702,2,3,12,1
reaction:1178,XPhos,P2Et,3-chloropyridine,"3,5-dimethylisoxazole",47.96214472,2,3,13,1
reaction:1179,XPhos,P2Et,3-bromopyridine,"3,5-dimethylisoxazole",27.15198165,2,3,14,1
reaction:1180,XPhos,P2Et,3-iodopyridine,"3,5-dimethylisoxazole",76.45126838,2,3,15,1
reaction:1181,XPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",0.0,2,3,17,1
reaction:1182,XPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",30.36311877,2,3,18,1
reaction:1183,XPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",31.86956379,2,3,19,1
reaction:1184,XPhos,BTMG,1-chloro-4-methoxybenzene,"3,5-dimethylisoxazole",0.5424974920000001,2,3,20,1
reaction:1185,XPhos,BTMG,1-bromo-4-methoxybenzene,"3,5-dimethylisoxazole",14.09805788,2,3,21,1
reaction:1186,XPhos,BTMG,1-iodo-4-methoxybenzene,"3,5-dimethylisoxazole",17.10738006,2,3,22,1
reaction:1187,XPhos,BTMG,1-chloro-4-ethylbenzene,"3,5-dimethylisoxazole",3.019148584,2,3,23,1
reaction:1188,XPhos,BTMG,1-bromo-4-ethylbenzene,"3,5-dimethylisoxazole",33.44114491,2,3,24,1
reaction:1189,XPhos,BTMG,1-ethyl-4-iodobenzene,"3,5-dimethylisoxazole",35.15374563,2,3,25,1
reaction:1190,XPhos,BTMG,2-chloropyridine,"3,5-dimethylisoxazole",24.23900204,2,3,26,1
reaction:1191,XPhos,BTMG,2-bromopyridine,"3,5-dimethylisoxazole",43.49187499,2,3,27,1
reaction:1192,XPhos,BTMG,2-iodopyridine,"3,5-dimethylisoxazole",48.23965662,2,3,28,1
reaction:1193,XPhos,BTMG,3-chloropyridine,"3,5-dimethylisoxazole",14.0670777,2,3,29,1
reaction:1194,XPhos,BTMG,3-bromopyridine,"3,5-dimethylisoxazole",26.30947521,2,3,30,1
reaction:1195,XPhos,BTMG,3-iodopyridine,"3,5-dimethylisoxazole",35.92744664,2,3,31,1
reaction:1196,XPhos,MTBD,1-chloro-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",12.90070345,2,3,33,1
reaction:1197,XPhos,MTBD,1-bromo-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",25.0144043,2,3,34,1
reaction:1198,XPhos,MTBD,1-iodo-4-(trifluoromethyl)benzene,"3,5-dimethylisoxazole",42.53147932,2,3,35,1
reaction:1199,XPhos,MTBD,1-chloro-4-methoxybenzene,"3,5-dimethylisoxazole",0.44794504,2,3,36,1
reaction:1200,XPhos,MTBD,1-bromo-4-methoxybenzene,"3,5-dimethylisoxazole",12.94497014,2,3,37,1
reaction:1201,XPhos,MTBD,1-iodo-4-methoxybenzene,"3,5-dimethylisoxazole",24.71545556,2,3,38,1
reaction:1202,XPhos,MTBD,1-chloro-4-ethylbenzene,"3,5-dimethylisoxazole",2.841459947,2,3,39,1
reaction:1203,XPhos,MTBD,1-bromo-4-ethylbenzene,"3,5-dimethylisoxazole",36.58244249,2,3,40,1
reaction:1204,XPhos,MTBD,1-ethyl-4-iodobenzene,"3,5-dimethylisoxazole",64.13599101,2,3,41,1
reaction:1205,XPhos,MTBD,2-chloropyridine,"3,5-dimethylisoxazole",32.16531055,2,3,42,1
reaction:1206,XPhos,MTBD,2-bromopyridine,"3,5-dimethylisoxazole",51.64764803,2,3,43,1
reaction:1207,XPhos,MTBD,2-iodopyridine,"3,5-dimethylisoxazole",58.39892185,2,3,44,1
reaction:1208,XPhos,MTBD,3-chloropyridine,"3,5-dimethylisoxazole",13.37572764,2,3,45,1
reaction:1209,XPhos,MTBD,3-bromopyridine,"3,5-dimethylisoxazole",30.61273502,2,3,46,1
reaction:1210,XPhos,MTBD,3-iodopyridine,"3,5-dimethylisoxazole",47.66948987,2,3,47,1
reaction:1211,XPhos,P2Et,1-chloro-4-(trifluoromethyl)benzene,methyl-isoxazole-5-carboxylate,9.055172217,2,4,1,1
reaction:1212,XPhos,P2Et,1-bromo-4-(trifluoromethyl)benzene,methyl-isoxazole-5-carboxylate,8.916453721,2,4,2,1
reaction:1213,XPhos,P2Et,1-iodo-4-(trifluoromethyl)benzene,methyl-isoxazole-5-carboxylate,8.674987339,2,4,3,1
reaction:1214,XPhos,P2Et,1-chloro-4-methoxybenzene,methyl-isoxazole-5-carboxylate,1.468935867,2,4,4,1
reaction:1215,XPhos,P2Et,1-bromo-4-methoxybenzene,methyl-isoxazole-5-carboxylate,2.627491811,2,4,5,1
reaction:1216,XPhos,P2Et,1-iodo-4-methoxybenzene,methyl-isoxazole-5-carboxylate,4.471163192,2,4,6,1
reaction:1217,XPhos,P2Et,1-chloro-4-ethylbenzene,methyl-isoxazole-5-carboxylate,6.90640733,2,4,7,1
reaction:1218,XPhos,P2Et,1-bromo-4-ethylbenzene,methyl-isoxazole-5-carboxylate,8.653540466,2,4,8,1
reaction:1219,XPhos,P2Et,1-ethyl-4-iodobenzene,methyl-isoxazole-5-carboxylate,10.22354965,2,4,9,1
reaction:1220,XPhos,P2Et,2-chloropyridine,methyl-isoxazole-5-carboxylate,7.147436012000001,2,4,10,1
reaction:1221,XPhos,P2Et,2-bromopyridine,methyl-isoxazole-5-carboxylate,9.80291595,2,4,11,1
reaction:1222,XPhos,P2Et,2-iodopyridine,methyl-isoxazole-5-carboxylate,10.13794025,2,4,12,1
reaction:1223,XPhos,P2Et,3-chloropyridine,methyl-isoxazole-5-carboxylate,3.031273928,2,4,13,1
reaction:1224,XPhos,P2Et,3-bromopyridine,methyl-isoxazole-5-carboxylate,4.546819288,2,4,14,1
reaction:1225,XPhos,P2Et,3-iodopyridine,methyl-isoxazole-5-carboxylate,8.546147234,2,4,15,1
reaction:1226,XPhos,BTMG,1-chloro-4-(trifluoromethyl)benzene,methyl-isoxazole-5-carboxylate,7.131859569,2,4,17,1
reaction:1227,XPhos,BTMG,1-bromo-4-(trifluoromethyl)benzene,methyl-isoxazole-5-carboxylate,17.58389829,2,4,18,1
reaction:1228,XPhos,BTMG,1-iodo-4-(trifluoromethyl)benzene,methyl-isoxazole-5-carboxylate,26.35991815,2,4,19,1
reaction:1229,XPhos,BTMG,1-chloro-4-methoxybenzene,methyl-isoxazole-5-carboxylate,0.0,2,4,20,1
